1283816132697350145,"RT @ShirtlessPundit: The White House has told hospitals to bypass CDC on #CCPVirus data reporting 

CDC has been falsifying data and cookin…",CCPVirus,en,Thu Jul 16 17:29:52 +0000 2020,1240678124360208385,Qlass_Act_17 ⭐️⭐️⭐️ ( @QlassAct17 on Parler ),,,,U.S.A.
1283816195733499904,"RT @ShirtlessPundit: The White House has told hospitals to bypass CDC on #CCPVirus data reporting 

CDC has been falsifying data and cookin…",CCPVirus,en,Thu Jul 16 17:30:07 +0000 2020,4852482556,Andrea Kos❌ Covfefe,,,,"Port St John, FL❌"
1283816212787425280,"RT @ShirtlessPundit: The White House has told hospitals to bypass CDC on #CCPVirus data reporting 

CDC has been falsifying data and cookin…",CCPVirus,en,Thu Jul 16 17:30:11 +0000 2020,360897896,mompossible⭐️⭐️⭐️🇺🇸✨🎉🇺🇸,,,,"California, USA"
1283816690149556224,"@BreitbartNews CHILDREN &amp; LASER THERMOMETERS: To be SAFE, have everyone in the immediate vicinity, wear THICK SAFETY GOGGLES when you are using an infrared laser thermometer.  severe injury or BLINDNESS. #socialengineering #guns #brainwashing #kids #backtoschool #covid #wuhanvirus #chinavirus",socialengineering guns brainwashing kids backtoschool covid wuhanvirus chinavirus,en,Thu Jul 16 17:32:05 +0000 2020,762451905234685953,Wiser Hero,,,,"Laguna Beach, CA"
1283816879019229191,"RT @ShirtlessPundit: The White House has told hospitals to bypass CDC on #CCPVirus data reporting 

CDC has been falsifying data and cookin…",CCPVirus,en,Thu Jul 16 17:32:50 +0000 2020,1132678628,Charles Watson,,,,Michigan
1283817823249158145,@prageru BLINDING KIDS: Questions for Laser Thermometer Operators: Q: When were you last trained to operate this device? Q: When was the device last calibrated? Q: Do you have proof of training and calibration? #blindness #kids #children #eyes #laser #covid #wuhanvirus #backtoschool,blindness kids children eyes laser covid wuhanvirus backtoschool,en,Thu Jul 16 17:36:35 +0000 2020,762451905234685953,Wiser Hero,,,,"Laguna Beach, CA"
1283817941218103296,RT @the852spirit: 1011: 🙏🏻 do you still remember them? #715HK #IstayatHome #StayHomeStaySafe #FrontLineHeroes #coronavirus #ChinaLiedPeople…,715HK IstayatHome StayHomeStaySafe FrontLineHeroes coronavirus,en,Thu Jul 16 17:37:04 +0000 2020,1197720341931380736,fcchongkong,,,,HKG
1283818448297041923,"RT @ShirtlessPundit: The White House has told hospitals to bypass CDC on #CCPVirus data reporting 

CDC has been falsifying data and cookin…",CCPVirus,en,Thu Jul 16 17:39:04 +0000 2020,945462595934449664,“Reclaiming my time” memo,,,,"Memphis, TN"
1283819110095364096,"RT @ShirtlessPundit: The White House has told hospitals to bypass CDC on #CCPVirus data reporting 

CDC has been falsifying data and cookin…",CCPVirus,en,Thu Jul 16 17:41:42 +0000 2020,16106484,Wafflemonger and The Toad ⭐⭐⭐,,,,"Chicagoland, kind of."
1283819370683088896,"RT @ShirtlessPundit: The White House has told hospitals to bypass CDC on #CCPVirus data reporting 

CDC has been falsifying data and cookin…",CCPVirus,en,Thu Jul 16 17:42:44 +0000 2020,302425599,China & the globalists did it.,,,,Australia
1283821802695921668,"RT @ShirtlessPundit: The White House has told hospitals to bypass CDC on #CCPVirus data reporting 

CDC has been falsifying data and cookin…",CCPVirus,en,Thu Jul 16 17:52:24 +0000 2020,706929779908411392,🔥🔥🔥Bunkered 🔥🔥🔥,,,,"Knoxville, TN.    "
1283822171962380288,"RT @ShirtlessPundit: The White House has told hospitals to bypass CDC on #CCPVirus data reporting 

CDC has been falsifying data and cookin…",CCPVirus,en,Thu Jul 16 17:53:52 +0000 2020,741059146716348417,Kurt,,,,United States
1283822452590759936,"RT @ShirtlessPundit: The White House has told hospitals to bypass CDC on #CCPVirus data reporting 

CDC has been falsifying data and cookin…",CCPVirus,en,Thu Jul 16 17:54:59 +0000 2020,941094576797945856,Orͬaͣngeͤ Coͦwboͦy ⭐⭐⭐,,,,Realsville
1283822509062791173,"RT @ShirtlessPundit: The White House has told hospitals to bypass CDC on #CCPVirus data reporting 

CDC has been falsifying data and cookin…",CCPVirus,en,Thu Jul 16 17:55:13 +0000 2020,20925446,Betty Howell    🇺🇸,,,,"Naples, Florida  "
1283822633960779777,"RT @ShirtlessPundit: The White House has told hospitals to bypass CDC on #CCPVirus data reporting 

CDC has been falsifying data and cookin…",CCPVirus,en,Thu Jul 16 17:55:42 +0000 2020,1162199383884148741,ThomasInLaJolla,,,,United States
1283794816669818881,"Reality setting in: with no antibodies there is no long-term immunity to #CCPVirus and thus no #vaccine. Which makes a mockery (and a waste) of all of Moderna's fancy ""research"".

https://t.co/vk3YJmrpHo

#news #pandemic #FactsMatter",CCPVirus vaccine news pandemic FactsMatter,en,Thu Jul 16 16:05:10 +0000 2020,2894982337,Peter Nayland Kust,,,,"Cypress, Texas"
1283795156542472192,@OANN getting kids used to having GUN-SHAPED devices pointed at their head... several times a day... #socialengineering #guns #brainwashing #kids #backtoschool #covid #wuhanvirus #chinavirus,socialengineering guns brainwashing kids backtoschool covid wuhanvirus chinavirus,en,Thu Jul 16 16:06:31 +0000 2020,762451905234685953,Wiser Hero,,,,"Laguna Beach, CA"
1283795344959012864,"@globaltimesnews Rephrase it... China is the world's disaster. We don't value you unless you convert into an accountable and responsible democracy. After having shamelessly exported the Chinese Virus, is there any shame left in you atheist immoral unethical autocratic idiots? #CCPVirus ?",CCPVirus,en,Thu Jul 16 16:07:16 +0000 2020,153693437,Satish Chitwadgi,,,,"Mumbai, India"
1283795882341629952,"RT @lattecantata: 战友们看过来了！川普直接把 ⁦@CDCgov⁩ 收集 #CCPVirus 的信息权取消了！美所有医院被命绕过疾病控制和预防中心，直接将所有患者信息发送到华盛顿的中央数据库! 
⁦@ding_gang⁩ ⁦@BoDiplo⁩ ⁦@maryann…",CCPVirus,zh,Thu Jul 16 16:09:24 +0000 2020,1059390226949263360,簡憲騰,,,,"桃園縣, 台灣"
1283796109543067649,"“If it’s necessary, I would urge them to wear a mask, and I would say follow the [CDC] guidelines.”

President Trump and the administration’s public health officials recommended Americans wear #Masks when necessary to prevent the spread of the #CCPVirus. https://t.co/PHgJgdSOuu",Masks CCPVirus,en,Thu Jul 16 16:10:18 +0000 2020,29097819,The Epoch Times,,,,"New York, USA"
1283796789095575554,"RT @lattecantata: 战友们看过来了！川普直接把 ⁦@CDCgov⁩ 收集 #CCPVirus 的信息权取消了！美所有医院被命绕过疾病控制和预防中心，直接将所有患者信息发送到华盛顿的中央数据库! 
⁦@ding_gang⁩ ⁦@BoDiplo⁩ ⁦@maryann…",CCPVirus,zh,Thu Jul 16 16:13:00 +0000 2020,1161912644531474432,杨老师A股市场早间策略,,,,"Wyoming, USA"
1283797077592547331,"RT @WarRoomPandemic: Bannon: President Xi is in a terrible position, having totally mismanaged the Biological Chernobyl of the #CCPVirus, a…",CCPVirus,en,Thu Jul 16 16:14:09 +0000 2020,30652913,Torcana,,,,"Toronto, Canada"
1283798009214455808,"@OANN CHILDREN &amp; LASER THERMOMETERS: To be SAFE, have everyone in the immediate vicinity, wear THICK SAFETY GOGGLES when you are using an infrared laser thermometer.  severe injury or blindness. #socialengineering #guns #brainwashing #kids #backtoschool #covid #wuhanvirus #chinavirus",socialengineering guns brainwashing kids backtoschool covid wuhanvirus chinavirus,en,Thu Jul 16 16:17:51 +0000 2020,762451905234685953,Wiser Hero,,,,"Laguna Beach, CA"
1283800005359267840,#HindiCheeniByeBye #FreeTibet #IndiaChinaFaceOff #BoycottChina #letsbanchina #BanMadeInChina #JunkOneChina #CKMKB #BoycottMadeInChina #ChinaFreeWorld #ChinaLiedPeopleDied #BMICVirus #BanChineseApp #BanChineseProducts #BoycottChineseProducts #BowDownChina #ChinaVsWorld #KungFlue https://t.co/8SiWmNyEEi,HindiCheeniByeBye FreeTibet IndiaChinaFaceOff BoycottChina letsbanchina BanMadeInChina JunkOneChina CKMKB BoycottMadeInChina ChinaFreeWorld ChinaLiedPeopleDied BMICVirus BanChineseApp BanChineseProducts BoycottChineseProducts BowDownChina ChinaVsWorld KungFlue,und,Thu Jul 16 16:25:47 +0000 2020,1260908073952129026,Let's India Ban China,,,,MadeInIndia
1283802584348798980,"RT @gbroh10: BANNON CLAIMS WUHAN LAB EMPLOYEES DEFECTED, WORKING W/FBI &amp; MI6 @ZeroHedge 

#ChinaLiedPeopleDied 

""I think intel agencies ha…",ChinaLiedPeopleDied,en,Thu Jul 16 16:36:02 +0000 2020,2861544355,"Mark, but that's Jax",,,,"Florida, USA"
1283804749838483458,"@newsmax @SBANYPD CHILDREN &amp; LASER THERMOMETERS: To be SAFE, have everyone in the immediate vicinity, wear THICK SAFETY GOGGLES when you are using an infrared laser thermometer.  severe injury or BLINDNESS. #socialengineering #guns #brainwashing #kids #backtoschool #covid #wuhanvirus #chinavirus",socialengineering guns brainwashing kids backtoschool covid wuhanvirus chinavirus,en,Thu Jul 16 16:44:38 +0000 2020,762451905234685953,Wiser Hero,,,,"Laguna Beach, CA"
1283804899415744512,#HindiCheeniByeBye #FreeTibet #IndiaChinaFaceOff #BoycottChina #letsbanchina #BanMadeInChina #JunkOneChina #CKMKB #BoycottMadeInChina #ChinaFreeWorld #ChinaLiedPeopleDied #BMICVirus #BanChineseApp #BanChineseProducts #BoycottChineseProducts #BowDownChina #ChinaVsWorld #KungFlue https://t.co/a2IHgzd2aS,HindiCheeniByeBye FreeTibet IndiaChinaFaceOff BoycottChina letsbanchina BanMadeInChina JunkOneChina CKMKB BoycottMadeInChina ChinaFreeWorld ChinaLiedPeopleDied BMICVirus BanChineseApp BanChineseProducts BoycottChineseProducts BowDownChina ChinaVsWorld KungFlue,und,Thu Jul 16 16:45:14 +0000 2020,1260908073952129026,Let's India Ban China,,,,MadeInIndia
1283805013718863873,@TheBabylonBee Laser Thermometer beams are dangerous when misused in any way. Pointing it at the EYES can cause severe injury or BLINDNESS. Ensure the beam does not hit your eyes or anyone close by. #socialengineering #guns #brainwashing #kids #backtoschool #covid #wuhanvirus #chinavirus #laser,socialengineering guns brainwashing kids backtoschool covid wuhanvirus chinavirus laser,en,Thu Jul 16 16:45:41 +0000 2020,762451905234685953,Wiser Hero,,,,"Laguna Beach, CA"
1283806645160742914,"RT @PhaedraXTeddy: #China does this to bears!!
 To make fake #COVID19 cures !!
Doesn't work! #BoycottChina
I'd die before I took a bears #B…",China COVID19 BoycottChina,en,Thu Jul 16 16:52:10 +0000 2020,1131473435551518721,Mac Coyle,,,,"East, England"
1283807173005455361,"@PDog119 The Nazis are back and the left remains silent, this really shows that all accusations they lob at the right are nothing but projection #FuckChina #ChinaVsWorld #ChinaWillPay #ChinaLiedPeopleDied #XiJinping #xijinpingiswinniethepooh #ChinaFlu #WuhanVirus #KungFlu #ChineseSwineFlu",FuckChina ChinaVsWorld ChinaWillPay ChinaLiedPeopleDied XiJinping xijinpingiswinniethepooh ChinaFlu WuhanVirus KungFlu ChineseSwineFlu,en,Thu Jul 16 16:54:16 +0000 2020,1263835475099488256,Chance Of Fluri,,,,"Ontario, Canada"
1283808390007803909,RT @Anurags1307: who can stop china and Chinese products  #ChinaLiedPeopleDied #ChineseVirus #Chinese #ChinaVsWorld #ChinaFreeWorld #Chines…,ChinaLiedPeopleDied ChineseVirus Chinese ChinaVsWorld ChinaFreeWorld,en,Thu Jul 16 16:59:06 +0000 2020,1071263486,Keshrimal prajapati,,,,pansemal
1283597400570056704,"RT @gbroh10: BANNON CLAIMS WUHAN LAB EMPLOYEES DEFECTED, WORKING W/FBI &amp; MI6 @ZeroHedge 

#ChinaLiedPeopleDied 

""I think intel agencies ha…",ChinaLiedPeopleDied,en,Thu Jul 16 03:00:43 +0000 2020,794564688,Red Pilled Aries,,,,United States
1283599442872922112,"RT @gbroh10: BANNON CLAIMS WUHAN LAB EMPLOYEES DEFECTED, WORKING W/FBI &amp; MI6 @ZeroHedge 

#ChinaLiedPeopleDied 

""I think intel agencies ha…",ChinaLiedPeopleDied,en,Thu Jul 16 03:08:49 +0000 2020,786384211535990784,Nina 💕🗽🇺🇸,,,,United States
1283599728828190720,RT @EpochTimes: #Hospitals across the US will no longer send #CCPVirus related data to @CDCgov and are instead required to send it to a cen…,Hospitals CCPVirus,en,Thu Jul 16 03:09:58 +0000 2020,1149585190978646019,Chase The Truth ⭐️⭐️⭐️,,,,Florida
1283601662540734465,"RT @gbroh10: BANNON CLAIMS WUHAN LAB EMPLOYEES DEFECTED, WORKING W/FBI &amp; MI6 @ZeroHedge 

#ChinaLiedPeopleDied 

""I think intel agencies ha…",ChinaLiedPeopleDied,en,Thu Jul 16 03:17:39 +0000 2020,1082031161076002816,Kathy TrumpGirl ❤️🇺🇸✝️🇺🇸❤️,,,,"South Carolina, USA"
1283605020861243392,"RT @gbroh10: BANNON CLAIMS WUHAN LAB EMPLOYEES DEFECTED, WORKING W/FBI &amp; MI6 @ZeroHedge 

#ChinaLiedPeopleDied 

""I think intel agencies ha…",ChinaLiedPeopleDied,en,Thu Jul 16 03:30:59 +0000 2020,3325901451,LUCKY,,,,gosp
1283605344019767296,"RT @gbroh10: BANNON CLAIMS WUHAN LAB EMPLOYEES DEFECTED, WORKING W/FBI &amp; MI6 @ZeroHedge 

#ChinaLiedPeopleDied 

""I think intel agencies ha…",ChinaLiedPeopleDied,en,Thu Jul 16 03:32:16 +0000 2020,830108370476605442,Hecate Di Roma,,,,USA
1283606048709005317,@BonnieGlaser So exciting! Please also lock down #CCP officials’ bank accounts in US and western countries. #BanCCP #CCP_is_terrorist #CCPLiedPeopleDied,CCP BanCCP CCP_is_terrorist CCPLiedPeopleDied,en,Thu Jul 16 03:35:04 +0000 2020,1279845175108435969,胡锡进的良心 Hu_Xijin’s Lost Conscience,,,,"我在地狱 I’m in Hell, of course"
1283606900400025605,"@globaltimesnews Let the full impact of gifting Chinese Wuhan virus come, then China will realise how did they cut their own employment by spreading virus. #BoycottChineseProduct #BoycottMadeInChina #BoycottChina  #FreeTibet #FreeHongKong #FreeTaiwan",BoycottChineseProduct BoycottMadeInChina BoycottChina FreeTibet FreeHongKong FreeTaiwan,en,Thu Jul 16 03:38:27 +0000 2020,829754547056762881,लरजते जवाब,,,,दिल्ली 
1283609128720576513,"RT @gbroh10: BANNON CLAIMS WUHAN LAB EMPLOYEES DEFECTED, WORKING W/FBI &amp; MI6 @ZeroHedge 

#ChinaLiedPeopleDied 

""I think intel agencies ha…",ChinaLiedPeopleDied,en,Thu Jul 16 03:47:19 +0000 2020,1236720202726998016,Martha Wootten,,,,"Whitehouse, TX"
1283688492455866368,"👍👍👍
#Pence #coronavirus #coronavirususa #COVID19 #COVID #WakeUpAmerica #WakeUpChristians #EvilAdministration #NotInMyName #NotMyPresident #GOPIsComplicit #WhatAreTheyHiding https://t.co/Dr1RJGtH5H",Pence coronavirus coronavirususa COVID19 COVID WakeUpAmerica WakeUpChristians EvilAdministration NotInMyName NotMyPresident GOPIsComplicit WhatAreTheyHiding,und,Thu Jul 16 09:02:41 +0000 2020,770046279934148609,Cuficu,,,,United States
1283688702363885568,"भारत में जन्मे थे भगवान श्री कृष्ण,
प्यार से सभी उन्हें कहते हैं माखनचोर।
दुनिया भर में चीन ने फैलाया कोरोना,
घृणा से सब उसे कहते है ...।

आप समझदार है, समझ ही गए होंगे।
#ChinaWillPay #coronavirus #BoycottChina #thrusdayvibes",ChinaWillPay coronavirus BoycottChina thrusdayvibes,hi,Thu Jul 16 09:03:31 +0000 2020,1241698755792916480,𝕽𝖎𝖙𝖚 𝕽𝖆𝖒𝖆𝖓,,,,"Jamshedpur, India"
1283688933243715590,"RT @lattecantata: 战友们看过来了！川普直接把 ⁦@CDCgov⁩ 收集 #CCPVirus 的信息权取消了！美所有医院被命绕过疾病控制和预防中心，直接将所有患者信息发送到华盛顿的中央数据库! 
⁦@ding_gang⁩ ⁦@BoDiplo⁩ ⁦@maryann…",CCPVirus,zh,Thu Jul 16 09:04:26 +0000 2020,1242568000273776642,wen,,,,"South Dublin, Ireland"
1283689348152451072,"#XiJinping's daughter rumored to have returned to #US to resume studies.

#CCP_is_terrorist 
#UK #hongkong #australia #africa #paypig #covid19 #coronavirus #Corona #earthquake #twitterhacked #games #jobseeker #listy #Binance #NayaRivera #learning #Hacked
https://t.co/Bgu5GSmAN1",XiJinping US CCP_is_terrorist UK hongkong australia africa paypig covid19 coronavirus Corona earthquake twitterhacked games jobseeker listy Binance NayaRivera learning Hacked,en,Thu Jul 16 09:06:05 +0000 2020,1101061110533255168,Bhushan Lal Koul,,,,"Jammu, Jammu And Kashmir"
1283690231875596288,"#Covid_19 emanated from China

&amp;  China is not amongst the top 20 nations with Covid cases now

This is #ConspiracyOfChina against Rest of the World

China Have to pay for it
China will have to pay for it

#ChinaVirus
#ChinaLiedandPeopleDied 
#ChinaMustPay https://t.co/cOiZXaMq4H",Covid_19 ConspiracyOfChina ChinaVirus ChinaLiedandPeopleDied ChinaMustPay,en,Thu Jul 16 09:09:35 +0000 2020,4272998248,राjeev™ 🇮🇳🚩,,,,Heart Of HINDUSTAN 🇮🇳 
1283690258568081408,"RT @BhushanLalKoul2: #XiJinping's daughter rumored to have returned to #US to resume studies.

#CCP_is_terrorist 
#UK #hongkong #australia…",XiJinping US CCP_is_terrorist UK hongkong australia,en,Thu Jul 16 09:09:42 +0000 2020,94283954,World Hindus United,,,,"London , UK"
1283691262072127488,RT @PatriotJackiB: TRUMP STRIPS CDC CONTROL OF #CCPVirus DATA: Effective today HHS will collect daily reports re: patients each hospital is…,CCPVirus,en,Thu Jul 16 09:13:41 +0000 2020,2864856363,Beth Malley,,,,Arizona
1283691806434004993,"RT @Ian_Thomas2016: @FAustralians One (+)ve from the CCP's #WuFlu is, there'll be fewer commies infesting Australian #universities.🙂
A case…",WuFlu universities,en,Thu Jul 16 09:15:51 +0000 2020,847976849179197440,Eternal Jack 🇦🇺♔,,,,Commonwealth of Australia
1283692776518025217,#wuhanvirusHoax https://t.co/leEQHLKID8,wuhanvirusHoax,und,Thu Jul 16 09:19:42 +0000 2020,41945648,Debi Stramaglio,,,,"Naples, FL"
1283692778057166853,"#CCP officials have leaked drone footage of #Uyghur (#Uighur #Muslims) being loaded onto a train. 

#CCP_is_terrorist 
#UK #hongkong #australia #africa #paypig #covid19 #coronavirus #Corona #earthquake #twitterhacked #games #jobseeker #listy #Binance #NayaRivera #learning #Hacked https://t.co/aOuCbkEUOe",CCP Uyghur Uighur Muslims CCP_is_terrorist UK hongkong australia africa paypig covid19 coronavirus Corona earthquake twitterhacked games jobseeker listy Binance NayaRivera learning Hacked,en,Thu Jul 16 09:19:42 +0000 2020,1101061110533255168,Bhushan Lal Koul,,,,"Jammu, Jammu And Kashmir"
1283692914887897088,"RT @BhushanLalKoul2: #XiJinping's daughter rumored to have returned to #US to resume studies.

#CCP_is_terrorist 
#UK #hongkong #australia…",XiJinping US CCP_is_terrorist UK hongkong australia,en,Thu Jul 16 09:20:15 +0000 2020,931513643073642496,Naveen kumar,,,,India
1283693121843281922,"RT @fboLoud: #JoeBiden, China’s next virus

#fboLoud #tcot #MAGA 
#ChinaLiedPeopleDied #CCPVirus 
#DemocratsAreDestroyingAmerica 
#JoeHasBe…",JoeBiden fboLoud tcot MAGA ChinaLiedPeopleDied CCPVirus DemocratsAreDestroyingAmerica,en,Thu Jul 16 09:21:04 +0000 2020,1021159228898082816,VindicatedAK🇺🇸2020🇺🇸,,,,"Alaska, USA"
1283693783373230081,@Oathkeepers #CCP sponsored troll. #china #WuFlu #ChineseVirus,CCP china WuFlu ChineseVirus,en,Thu Jul 16 09:23:42 +0000 2020,1282011815837302786,~ Kiss My Country A$$ ~,,,,"Spring Hill, TN"
1283693818446045184,"RT @fboLoud: #JoeBiden, China’s next virus

#fboLoud #tcot #MAGA 
#ChinaLiedPeopleDied #CCPVirus 
#DemocratsAreDestroyingAmerica 
#JoeHasBe…",JoeBiden fboLoud tcot MAGA ChinaLiedPeopleDied CCPVirus DemocratsAreDestroyingAmerica,en,Thu Jul 16 09:23:50 +0000 2020,815319255595876352,Marcia Sitterley,,,,"Lincoln, NE"
1283694037971673088,"""When you have an incident in your country that could potentially lead to a pandemic, you have an obligation to report that and to allow others to come in and help you be transparent about it."" 

#CCPVirus #ChinaLiedandPeopleDied  https://t.co/q2leZPisZ3",CCPVirus ChinaLiedandPeopleDied,en,Thu Jul 16 09:24:43 +0000 2020,3346143652,Dreamer 🇮🇹🇰🇷🇭🇰🇹🇼🇺🇸,,,,"Roma, Lazio"
1283694537970515968,#COVID19 #Covid_19 #Wuhan #WuhanVirus #coronavirus #CoronavirusPandemic  #ChinaLiedPeopleDied #ChinaVirus #chinaIsAsshoe #ChinaCoronaVirus #ChinaAssumaTeuVirus #ChinaTransparencyNow #KungFlu #KungFluVirus #coronaviruschina #ChinaVirus https://t.co/LGhjlX303m,COVID19 Covid_19 Wuhan WuhanVirus coronavirus CoronavirusPandemic ChinaLiedPeopleDied ChinaVirus chinaIsAsshoe ChinaCoronaVirus ChinaAssumaTeuVirus ChinaTransparencyNow KungFlu KungFluVirus coronaviruschina ChinaVirus,und,Thu Jul 16 09:26:42 +0000 2020,1086385496723468296,MedicalCannabis,,,,scotland
1283694647768788992,"RT @BhushanLalKoul2: #CCP officials have leaked drone footage of #Uyghur (#Uighur #Muslims) being loaded onto a train. 

#CCP_is_terrorist…",CCP Uyghur Uighur Muslims CCP_is_terrorist,en,Thu Jul 16 09:27:08 +0000 2020,947461426829856769,TheEnvironmentalist,,,,"Pune, Bharat"
1283694759354216448,RT @EpochTimes: #Hospitals across the US will no longer send #CCPVirus related data to @CDCgov and are instead required to send it to a cen…,Hospitals CCPVirus,en,Thu Jul 16 09:27:35 +0000 2020,160207331,Carlos Conceição,,,,Portugal
1283695745321676801,"RT @WarRoomPandemic: Bannon: The pandemic and #CCP is the 2020 election. Everything else is marginalia.

#WarRoomPandemic #CCPVirus

👉https…",CCP WarRoomPandemic CCPVirus,en,Thu Jul 16 09:31:30 +0000 2020,1210517707533119488,Yeahshow,,,,"南區, 香港"
1283696730597240833,"RT @AbdulPuncturew2: 2020 पूरा साल सिर्फ #जिंदा रहने की जद्दोजहद मैं गुजर जाएगा , साल के प्रारंभ मैं #Kungflu #कोरोना_वायरस
ने लोगो को परे…",जिंदा Kungflu कोरोना_वायरस,hi,Thu Jul 16 09:35:25 +0000 2020,915289858888699904,समस्या मोदी जी तक🇮🇳,,,,"Mumbai, India"
1283697255191416835,"🔥🔥 - #Turkish Parliament #WWE #SmackDown.

#CCP_is_terrorist 
#UK #hongkong #australia #africa #paypig #covid19 #coronavirus #Corona #earthquake #twitterhacked #games #jobseeker #listy #Binance #NayaRivera #learning #Hacked #islamic #Turkey #pakistan #karachi #himachalpardesh https://t.co/SyziMZ8WKY",Turkish WWE SmackDown CCP_is_terrorist UK hongkong australia africa paypig covid19 coronavirus Corona earthquake twitterhacked games jobseeker listy Binance NayaRivera learning Hacked islamic Turkey pakistan karachi himachalpardesh,it,Thu Jul 16 09:37:30 +0000 2020,1101061110533255168,Bhushan Lal Koul,,,,"Jammu, Jammu And Kashmir"
1283697800153268224,"Nonsense. #Kungfluvirus is just another coronavirus out of millions. Instead of looking for a pointless vaccine &amp; all of that lovely patent money, just use Hydroxychloroquine to stop it getting through the cell membrane. Oh that's right Trump said it worked, so.... https://t.co/u1XDPXSgak",Kungfluvirus,en,Thu Jul 16 09:39:40 +0000 2020,740283451983548416,Sheikh Anvakh - also on Gab & Parler❌❎,,,,The Holy City of Qatfuhr
1283698823592726528,"#ChinaLiedPeopleDied in karore https://t.co/tDcqndSrrA body can trust Chinese Government n it's statistics juglery.
Even Chinese people don't trust the government. @globaltimesnews @PDChina @XHNews @ZeeNews @Republic_Bharat https://t.co/8x3JYvgl2o",ChinaLiedPeopleDied,en,Thu Jul 16 09:43:44 +0000 2020,1087382769326379009,सुभाष धवन,,,,Goa
1283698834229493760,"RT @lattecantata: 战友们看过来了！川普直接把 ⁦@CDCgov⁩ 收集 #CCPVirus 的信息权取消了！美所有医院被命绕过疾病控制和预防中心，直接将所有患者信息发送到华盛顿的中央数据库! 
⁦@ding_gang⁩ ⁦@BoDiplo⁩ ⁦@maryann…",CCPVirus,zh,Thu Jul 16 09:43:46 +0000 2020,1134703565774082049,😷2019.5.31🎗️,,,,"Phoenix, AZ"
1283699157589360640,"@marceldirsus We need to stop buying products made in China,IF Agree, please forward ？？
#ChinaMustPay 
#ChinaLiedPeopleDied 
#ChinaVirus 
#StandWithHongKong https://t.co/uuumaQcfH7",ChinaMustPay ChinaLiedPeopleDied ChinaVirus StandWithHongKong,en,Thu Jul 16 09:45:03 +0000 2020,1139775874134183937,🚀 𝓛𝓪𝔂𝓛𝓪🟨◻️🟪▫️,,,,HongKong
1283699503149625344,"@globaltimesnews #ChineseVirus 

#CCPVirus",ChineseVirus CCPVirus,und,Thu Jul 16 09:46:26 +0000 2020,1200452074493759488,MaxfaxSurgeon,,,,Mysore 🇮🇳
1283700866084745216,"RT @fboLoud: #JoeBiden, China’s next virus

#fboLoud #tcot #MAGA 
#ChinaLiedPeopleDied #CCPVirus 
#DemocratsAreDestroyingAmerica 
#JoeHasBe…",JoeBiden fboLoud tcot MAGA ChinaLiedPeopleDied CCPVirus DemocratsAreDestroyingAmerica,en,Thu Jul 16 09:51:51 +0000 2020,825031887840219138,Margaret D.,,,,"England, United Kingdom"
1283702274146086912,"RT @BhushanLalKoul2: #CCP officials have leaked drone footage of #Uyghur (#Uighur #Muslims) being loaded onto a train. 

#CCP_is_terrorist…",CCP Uyghur Uighur Muslims CCP_is_terrorist,en,Thu Jul 16 09:57:26 +0000 2020,1264163420682608650,Sumit Singh Rathor,,,,"Agra, India"
1283702456476512257,"RT @WarRoomPandemic: Bannon: The pandemic and #CCP is the 2020 election. Everything else is marginalia.

#WarRoomPandemic #CCPVirus

👉https…",CCP WarRoomPandemic CCPVirus,en,Thu Jul 16 09:58:10 +0000 2020,1188334708544794626,B-LACK💛♡,,,,Berlin
1283628561123799040,"RT @lattecantata: 战友们看过来了！川普直接把 ⁦@CDCgov⁩ 收集 #CCPVirus 的信息权取消了！美所有医院被命绕过疾病控制和预防中心，直接将所有患者信息发送到华盛顿的中央数据库! 
⁦@ding_gang⁩ ⁦@BoDiplo⁩ ⁦@maryann…",CCPVirus,zh,Thu Jul 16 05:04:32 +0000 2020,840456144330014720,a drop of water,,,,Kuala Lumpur
1283628801864286209,"RT @lattecantata: 战友们看过来了！川普直接把 ⁦@CDCgov⁩ 收集 #CCPVirus 的信息权取消了！美所有医院被命绕过疾病控制和预防中心，直接将所有患者信息发送到华盛顿的中央数据库! 
⁦@ding_gang⁩ ⁦@BoDiplo⁩ ⁦@maryann…",CCPVirus,zh,Thu Jul 16 05:05:29 +0000 2020,86098109,琥珀先生(amber),,,,CA
1283628893912670208,More #COVIDTestingScam #COVIDFRAUD These ppl should be charged w a Crime!! #COVIDHoax #CCPVirus  https://t.co/OcNjLTN6eX,COVIDTestingScam COVIDFRAUD COVIDHoax CCPVirus,en,Thu Jul 16 05:05:51 +0000 2020,753725775249936384,Angela🇺🇸Lack of Melanin Savage,,,,"Missouri, USA"
1283629305352855552,RT @JoyceBruns: What was Communist China’s leading 2020 export to the world? The Wuhan #coronavirus. Stop the spread. #BoycottChina https:/…,coronavirus BoycottChina,en,Thu Jul 16 05:07:29 +0000 2020,3581716035,🎚K.J. Pritchard 🌹 Trump 2020 🇺🇸,,,,USA
1283629926193614848,"RT @WarRoomPandemic: Bannon: The pandemic and #CCP is the 2020 election. Everything else is marginalia.

#WarRoomPandemic #CCPVirus

👉https…",CCP WarRoomPandemic CCPVirus,en,Thu Jul 16 05:09:57 +0000 2020,165811360,苍月真冬,,,,你猜
