1282126422119718920,@abc7breaking I guess #WuhanVirus #Kungfluvirus isn’t a big deal in El Paso!,WuhanVirus Kungfluvirus,en,Sun Jul 12 01:35:34 +0000 2020,3250276110,American for Freedom!,,,,"East El Paso, TX"
1282336319755235333,RT @EpochTimes: A #Doctor who appeared on #NBC for weeks claiming he had the #CCPVirus—speculating he contracted it through his eyes—tested…,Doctor NBC CCPVirus,en,Sun Jul 12 15:29:37 +0000 2020,1237402764155781120,Truth Seeker,,,,Earth
1282336969117360128,"RT @PatriotPennsy: China Lied, People Died: Inside China's Death Labs https://t.co/EikyQFBkxO via @YouTube 
#ChinaLiedPeopleDied #FauciFund…",ChinaLiedPeopleDied,en,Sun Jul 12 15:32:12 +0000 2020,786664946574594048,Ridge Kayser,,,,"Tulsa, OK"
1282337855105200128,It should be called the WOT enquiry not the ⁦@WHO⁩ enquiry. WOT as in WASTE OF TIME.  #CCPVirus  https://t.co/gF8mOAynmI,CCPVirus,en,Sun Jul 12 15:35:43 +0000 2020,2224361876,Andrew J Phelan,,,,"Melbourne, Victoria"
1282338660017307648,RT @ajphelo: It should be called the WOT enquiry not the ⁦@WHO⁩ enquiry. WOT as in WASTE OF TIME.  #CCPVirus  https://t.co/gF8mOAynmI,CCPVirus,en,Sun Jul 12 15:38:55 +0000 2020,1169264810308980737,RoHK・V・ヴェンデッタ,,,,"Los Angeles, CA"
1282338701650153473,"RT @PatriotPennsy: China Lied, People Died: Inside China's Death Labs https://t.co/EikyQFBkxO via @YouTube 
#ChinaLiedPeopleDied #FauciFund…",ChinaLiedPeopleDied,en,Sun Jul 12 15:39:05 +0000 2020,974942788927270912,🇮🇹renderit.uk@gmail.com,,,,Italy
1282338852439568384,"RT @PatriotPennsy: China Lied, People Died: Inside China's Death Labs https://t.co/EikyQFBkxO via @YouTube 
#ChinaLiedPeopleDied #FauciFund…",ChinaLiedPeopleDied,en,Sun Jul 12 15:39:41 +0000 2020,965722323985797121,Missy,,,,"Pgh, PA"
1282339196191924225,"A little information on herd immunity watch full video on 
https://t.co/CrfnIgqYUf

.
.
#coronavirusfrance #coronavirusmask #coronavirusnyc #coronavirusmemesarenotfunny #coronaviruswuhan #coronavirusenchile #coronavirusenvenezuela #coronavirussa #coronavirusireland #coronavirus https://t.co/KaQoIFCSqn",coronavirusfrance coronavirusmask coronavirusnyc coronavirusmemesarenotfunny coronaviruswuhan coronavirusenchile coronavirusenvenezuela coronavirussa coronavirusireland coronavirus,en,Sun Jul 12 15:41:03 +0000 2020,1266997961755553792,Amazing sirji,,,,भारत
1282339585813557249,"@malin04604774 @SpokespersonCHN Why do the Chinese eat live animals?
Cooking meat kills bacteria but Chinese eat raw meat and cook their animals while alive 🤢🤮 Why????
#coronavirus #ChinaCoronaVirus #cooking #Wuhan #WuhanVirus #china #Chinese https://t.co/lz2FUMbeeF",coronavirus ChinaCoronaVirus cooking Wuhan WuhanVirus china Chinese,en,Sun Jul 12 15:42:36 +0000 2020,1174784768921223174,Sheikh Rasagulla 🔱,,,,Moon
1282339591609970693,"Operation WARP-SPEED:
Decouple from China and  Delist Chinese companies!

The VIRUS to eliminate is #CCPVirus
#MakeChinaPay for #ChineseVirus

@realDonaldTrump @SecPompeo @StateDept @USTradeRep @DeptofDefense @EsperDoD @marcorubio @SenRickScott @SenTomCotton @PeterNavarro45",CCPVirus MakeChinaPay ChineseVirus,en,Sun Jul 12 15:42:38 +0000 2020,1241417976210804736,#ChineseVirus is biowar on the US/World by #Xitler,,,,#AnywhereButChina
1282339623625080832,"@DineshDSouza Operation WARP-SPEED:
Decouple from China and  Delist Chinese companies!

The VIRUS to eliminate is #CCPVirus
#MakeChinaPay for #ChineseVirus

@realDonaldTrump @SecPompeo @StateDept @USTradeRep @DeptofDefense @EsperDoD @marcorubio @SenRickScott @SenTomCotton @PeterNavarro45",CCPVirus MakeChinaPay ChineseVirus,en,Sun Jul 12 15:42:45 +0000 2020,1241417976210804736,#ChineseVirus is biowar on the US/World by #Xitler,,,,#AnywhereButChina
1282340412460597248,"RT @PatriotPennsy: China Lied, People Died: Inside China's Death Labs https://t.co/EikyQFBkxO via @YouTube 
#ChinaLiedPeopleDied #FauciFund…",ChinaLiedPeopleDied,en,Sun Jul 12 15:45:53 +0000 2020,976542663204884480,Charles Bryan,,,,United States
1282340752282890240,"RT @frannienie: Suffering from the coronavirus #CCPVirus, expect more and more people to be awakened from the truth behind - how the Chines…",CCPVirus,en,Sun Jul 12 15:47:14 +0000 2020,922806178446327809,Teresa Shields,,,,Canada
1282342720749670400,#CCP_is_terrorist  Chinese virologist accuses Beijing of hiding details on coronavirus https://t.co/WB0TRBsqi3  @realDonaldTrump @SecPompeo SHE IS RUNNING FOR HER LIFE CUZ XI JINPING WANTS TO KILL HER #COVID19 #COVID chinESE  @HuXijin_GT @chenweihua @zlj517 trust INDIA ONLY,CCP_is_terrorist COVID19 COVID,en,Sun Jul 12 15:55:04 +0000 2020,1237292030801346565,ravi shukla,,,,"London, England"
1282343014384447490,"@malin04604774 @SpokespersonCHN Why do the Chinese eat live animals?
Cooking meat kills bacteria but Chinese eat raw meat and cook their animals while alive 🤢🤮 Why????
#coronavirus #ChinaCoronaVirus #cooking #Wuhan #WuhanVirus #china #Chinese https://t.co/lz2FUMbeeF",coronavirus ChinaCoronaVirus cooking Wuhan WuhanVirus china Chinese,en,Sun Jul 12 15:56:14 +0000 2020,1174784768921223174,Sheikh Rasagulla 🔱,,,,Moon
1282343696877248512,Someone's days are fucking numbered! Thanks USA! Fight #ChinaVirus #XiJinpingVirus #CCPVirus! https://t.co/qDsS7YOiOS,ChinaVirus XiJinpingVirus CCPVirus,en,Sun Jul 12 15:58:56 +0000 2020,391349881,私の名前はベルです🌎🇵🇭 🇯🇵 🇺🇸🌏,,,,🌏
1282343864376987649,"@TIME I wonder if it's the same kind if racism they exhibit to blacks...🤷🏼‍♂️
#fckthem 
#ChineseVirus 
#Kungfluvirus",fckthem ChineseVirus Kungfluvirus,en,Sun Jul 12 15:59:36 +0000 2020,1235649342167449601,Charley Rhacker,,,,Frisco TX
1282162898056314882,"I love india 🇮🇳 
#Help #India #US #EU #BoycottChineseProducts
#BoycottChineseProduct
#CCP #CCPVirus #China #CCP_is_terrorist #Australia
#NewZealand #America
#HongKong #uyghur #USA
#Chinazi #Tibet #COVID19
#COVID__19 #StaySafe #CoronavirusPandemic

https://t.co/QScrGqcql4",Help India US EU BoycottChineseProducts BoycottChineseProduct CCP CCPVirus China CCP_is_terrorist Australia NewZealand America HongKong uyghur USA Chinazi Tibet COVID19 COVID__19 StaySafe CoronavirusPandemic,en,Sun Jul 12 04:00:30 +0000 2020,1237434796256591875,(Google Uyghurs)■🇰🇿,,,,"American Fork, UT"
1282163602393378816,RT @DovePatriot: 🚨🚨🚨BREAKING NEWS: CHINESE VIROLOGIST DR. LI-MENG YAN UNCOVERS NEW INFORMATION ON ORIGINS OF COVID-19. #ChinaLiedPeopleDied…,ChinaLiedPeopleDied,en,Sun Jul 12 04:03:18 +0000 2020,1503027978,RPAE 💙,,,,"Tena, Ecuador"
1282163934154424320,"RT @WarRoomPandemic: Scientists from the #Wuhan virus lab have 'defected' to the West, reveals Steve Bannon

#WarRoomPandemic #CCPVirus

RE…",Wuhan WarRoomPandemic CCPVirus,en,Sun Jul 12 04:04:38 +0000 2020,1237502595167592457,Handshake Break,,,,Somewhere in middle America
1282163934460608512,@GeneralBakshi #Chinesevirus is not trustable #TibetIsNotChina #Tibetans,Chinesevirus TibetIsNotChina Tibetans,en,Sun Jul 12 04:04:38 +0000 2020,3260084863,Er Pawan Vishnoi,,,,india
1282164633969680384,RT @CanadaHimalaya: 📢🇬🇧邮报独家专访 #班农 先生： “联邦调查局正就 #中共病毒 泄露事件向英雄科学家求证......因为她打破了沉默” #中共病毒 #CCPVirus #COVID19 @MoS_Politics https://t.co/6LYzIa…,班农 中共病毒 中共病毒 CCPVirus COVID19,zh,Sun Jul 12 04:07:24 +0000 2020,1134709200225914880,七彩的皮膚,,,,United States
1282165276579110912,"Chinese agent, #ChinaWillPay #ChinaLiedPeopleDied https://t.co/brVuZ6bJfi",ChinaWillPay ChinaLiedPeopleDied,en,Sun Jul 12 04:09:58 +0000 2020,90893731,Sufi Man,,,,"Texas, Queensland"
1282165364793782274,"@realDonaldTrump @JoeBiden Days after signing phase 1 deal...the virus ""appears"" out of the blue...while it was known since November/December...it is and was the only way to stop this administration by all means...#COVID19 #tradewar #CCPVirus",COVID19 tradewar CCPVirus,en,Sun Jul 12 04:10:19 +0000 2020,612837798,Goldenmike,,,,Antwerp - Belgium
1282165514597363713,RT @EpochTimes: A #Doctor who appeared on #NBC for weeks claiming he had the #CCPVirus—speculating he contracted it through his eyes—tested…,Doctor NBC CCPVirus,en,Sun Jul 12 04:10:54 +0000 2020,1264266867226505217,Brian Vaccaro,,,,"Santa Clarita, CA"
1282165724983644161,"@jaketapper When experts and science said not to? You FUKINGMORON 
#CNNFakeNews 

#ChinaVirus #ChinaLiedPeopleDied 😈 https://t.co/YMHuyVqlBC",CNNFakeNews ChinaVirus ChinaLiedPeopleDied,en,Sun Jul 12 04:11:44 +0000 2020,732292588733009920,G$ Playa 🇺🇸🏁🤩™,,,,Vantucky Washington 
1282166973099642880,"RT @jenniferatntd: #CCPVirus could bring multiple brain damages. 
https://t.co/oi1uGl776S",CCPVirus,en,Sun Jul 12 04:16:42 +0000 2020,1355211138,TRUMP CHICK🇺🇸 Parler: @TrumpChick 🇺🇸⭐️⭐️⭐️,,,,Trump Is The Storm 🌪️🌪️🌪️
1282167239559360512,RT @EpochTimes: A #Doctor who appeared on #NBC for weeks claiming he had the #CCPVirus—speculating he contracted it through his eyes—tested…,Doctor NBC CCPVirus,en,Sun Jul 12 04:17:46 +0000 2020,1249812455439638533,NYCKJM,,,,"New York, NY"
1282167340969324544,"RT @Gmoneyplaya: @jaketapper When experts and science said not to? You FUKINGMORON 
#CNNFakeNews 

#ChinaVirus #ChinaLiedPeopleDied 😈 https…",CNNFakeNews ChinaVirus ChinaLiedPeopleDied,en,Sun Jul 12 04:18:10 +0000 2020,732292588733009920,G$ Playa 🇺🇸🏁🤩™,,,,Vantucky Washington 
1282167762106933249,"@CGTNOfficial It's really funny to read this communist propaganda. They seem to be the only one in the world who believe the lies they are tweeting 😂 #Chinazi #ChinaBully #ChinaLiedPeopleDied
https://t.co/vm9myItIfX",Chinazi ChinaBully ChinaLiedPeopleDied,en,Sun Jul 12 04:19:50 +0000 2020,879020952931192832,John Smith,,,,"Toronto, Ontario"
1282168511419293697,"RT @0ldManStoneZone: #ChinaLiedPeopleDied #ChinaVirus 
Hong Kong is now #China, kinda has been since the British left. 
Just facts people.…",ChinaLiedPeopleDied ChinaVirus China,en,Sun Jul 12 04:22:49 +0000 2020,2713427480,🇺🇲⭐Jo🇺🇲⭐Jo🇺🇲⭐🌟,,,,U1S7A
1282169077167992832,"@CGTNOfficial Nobody trust Beijing except Beijing. Not even mainland Chinese people believe the lies coming out of Winnie the Pooh's mouth. #ChinaLiedPeopleDied

https://t.co/vm9myItIfX",ChinaLiedPeopleDied,en,Sun Jul 12 04:25:04 +0000 2020,879020952931192832,John Smith,,,,"Toronto, Ontario"
1282169222676705280,"RT @blahblahbleh14: @buddforcongress #ChinaLiedPeopleDied 
Big thank you to the brave whistle-blowers

China covered up the virus, then sta…",ChinaLiedPeopleDied,en,Sun Jul 12 04:25:38 +0000 2020,1005852785609326592,currentecalamo,,,,香港國
1282169257644548097,"RT @Silence21240183: @buddforcongress If it is true,sad to see that #China has never changed at all

#ChinaLiedPeopleDied is still happenin…",China ChinaLiedPeopleDied,en,Sun Jul 12 04:25:47 +0000 2020,1005852785609326592,currentecalamo,,,,香港國
1282169272450510850,@rose_k01 If you can does not means you should.. his son is not senior citizens but he is positive too.. and we know this Chinese viruse is airborne too.. Amit ji might get inflected through his son or through his staff after every protection..#ChineseVirus #Kungfluvirus .#GetWellSoonSir,ChineseVirus Kungfluvirus GetWellSoonSir,en,Sun Jul 12 04:25:50 +0000 2020,88617630,Ravi Raman,,,,"Greater Noida, India"
1282169962023522304,"#Chinese virologist accuses #Beijing of hiding details on coronavirus.
#COVID19 #CCPVirus #ChinaVirus  #ChinaLiedandPeopleDied  #MakeChinaPay 
https://t.co/7mYlJRpHhn",Chinese Beijing COVID19 CCPVirus ChinaVirus ChinaLiedandPeopleDied MakeChinaPay,en,Sun Jul 12 04:28:35 +0000 2020,1179636503443628032,InTwittJail,,,,Oregon
1282171087099359232,"Aish and Jaya  -ve
Abhi and Amit  +ve

#WomenEmpowered

#COVID__19 

#ChinaLiedPeopleDied",WomenEmpowered COVID__19 ChinaLiedPeopleDied,hi,Sun Jul 12 04:33:03 +0000 2020,2897395616,Mohd Asif Khan🇵🇰🇮🇳🇧🇩,,,,Badakhshan 
1282171387436691458,RT @EpochTimes: A #Doctor who appeared on #NBC for weeks claiming he had the #CCPVirus—speculating he contracted it through his eyes—tested…,Doctor NBC CCPVirus,en,Sun Jul 12 04:34:15 +0000 2020,909588919792001025,Patricia Boyd,,,,"California, USA"
1282171421192486914,Indeed. #ChinaLiedPeopleDied #DrLiWenliang #CoronaIsNotAJoke #SocialDistancing #WuhanVirus #BubonicPlague https://t.co/QDh0symeXa,ChinaLiedPeopleDied DrLiWenliang CoronaIsNotAJoke SocialDistancing WuhanVirus BubonicPlague,en,Sun Jul 12 04:34:23 +0000 2020,1132732208005799936,Anurag Singh Bohra,,,,"Noida, India"
1282171538544812032,@Respond2Racism #ChineseVirus #ChineseVirus19 #Kungfluvirus #WuhanVirus virus came from China so nothing wrong with hashtag. #junkonechina #BoycottChina,ChineseVirus ChineseVirus19 Kungfluvirus WuhanVirus junkonechina BoycottChina,en,Sun Jul 12 04:34:51 +0000 2020,88617630,Ravi Raman,,,,"Greater Noida, India"
1282171605670678529,RT @CanadaHimalaya: 📢🇬🇧邮报独家专访 #班农 先生： “联邦调查局正就 #中共病毒 泄露事件向英雄科学家求证......因为她打破了沉默” #中共病毒 #CCPVirus #COVID19 @MoS_Politics https://t.co/6LYzIa…,班农 中共病毒 中共病毒 CCPVirus COVID19,zh,Sun Jul 12 04:35:07 +0000 2020,1231365131310944262,悟空,,,,"Southern Pines, NC"
1282171727607259137,"Right. So even if this is accurate, -that viruses will emerge when conditions are favorable; wet markets in an overpopulated country, with poor hygiene, nonexistent slaughtering regulations, bats on the menu, and irresponsible lab practices, likely qualifies. #CCPVirus #China https://t.co/lMVCoNzBI3",CCPVirus China,en,Sun Jul 12 04:35:36 +0000 2020,196510801,Slyck 01,,,,"White Rock, British Columbia"
1282172658608566273,#LOL #Cricket #expansionistchina #ChinaVirus #ChinaLiedPeopleDied #ChinaVsWorld https://t.co/Ggvo0t3mIA,LOL Cricket expansionistchina ChinaVirus ChinaLiedPeopleDied ChinaVsWorld,und,Sun Jul 12 04:39:18 +0000 2020,331322118,Prof. Jayanta K Nanda,,,,"Bhubaneshwar, India"
1282172688862031872,"After over 130,000 deaths, this asshole decides to wear a mask! Now he decides to lead by example! 🤦‍♂️ #Pendejo #TooLittleToLate #CCPVirus #COVID19 #Biden2020 #LincolnProject https://t.co/IQV7ry0G2n",Pendejo TooLittleToLate CCPVirus COVID19 Biden2020 LincolnProject,en,Sun Jul 12 04:39:25 +0000 2020,50966091,Chris,,,,"Los Angeles, CA"
1282173416926179330,"@LawrenceSellin They (china) are destroying the facts by flooding streets by opening up dams.
China is a virus
#wuhanvirus
#boycottmadeinchina",wuhanvirus boycottmadeinchina,en,Sun Jul 12 04:42:18 +0000 2020,2346400176,ashu choudhary,,,,tonk city RAJASTHAN INDia
1282173484613939200,"In the considered opinion of the LA Teachers Union, a ""safe"" reopening of LA schools free from #CCPVirus risk includes eliminating charter schools and defunding the #police.

We're supposed to take this crap seriously?

https://t.co/H9bAzqK4bv

#news #lockdown #EndTheShutdown.",CCPVirus police news lockdown EndTheShutdown,en,Sun Jul 12 04:42:35 +0000 2020,2894982337,Peter Nayland Kust,,,,"Cypress, Texas"
1282174038186643457,"RT @WarRoomPandemic: Scientists from the #Wuhan virus lab have 'defected' to the West, reveals Steve Bannon

#WarRoomPandemic #CCPVirus

RE…",Wuhan WarRoomPandemic CCPVirus,en,Sun Jul 12 04:44:47 +0000 2020,786010279985360896,Carol,,,,"Missouri, USA"
1282174226984624128,RT @EpochTimes: A #Doctor who appeared on #NBC for weeks claiming he had the #CCPVirus—speculating he contracted it through his eyes—tested…,Doctor NBC CCPVirus,en,Sun Jul 12 04:45:32 +0000 2020,811955424161239042,Steve,,,,USA
1282174680627994625,"RT @pnkust: In the considered opinion of the LA Teachers Union, a ""safe"" reopening of LA schools free from #CCPVirus risk includes eliminat…",CCPVirus,en,Sun Jul 12 04:47:20 +0000 2020,1239769886504574976,Spiritwalker_2020,,,,"Southern California, USA"
1282176999042285569,"This is why ""Medicare for all"" is bad news! You think the state would fight for your life? They couldn't care less, this man's civil rights were violated and he was left to die! #MedicareForAll #COVID19 #CCPVirus

https://t.co/8aKpjBGblQ",MedicareForAll COVID19 CCPVirus,en,Sun Jul 12 04:56:32 +0000 2020,261500191,Deplorable Credulous Boomer Rube,,,,"Reading, PA"
1282177181481791488,"सब के पास समान आँखे हैं, लेकिन, सब के पास समान दृष्टिकोण नहीं। बस यही इंसान को इंसान से अलग करता है... 
.
#AtmaNirbhar #NaMo #AtmaNirbharBharat #believeingod #believeinyourself #BoycottChina #COVID19 #NarendraModi #Quotes",AtmaNirbhar NaMo AtmaNirbharBharat believeingod believeinyourself BoycottChina COVID19 NarendraModi Quotes,hi,Sun Jul 12 04:57:16 +0000 2020,164172890,Vyas Chandra 🇮🇳,,,,"Chandigarh, India"
1282253465813749760,"#Pommies Please keep you,re distance....#Chinesevirus #Milleniums seem to be the worst culprits.(Just what I see)",Pommies Chinesevirus Milleniums,en,Sun Jul 12 10:00:24 +0000 2020,45106400,KC🇦🇺🇬🇧,,,,WUP WUP
1282256051467771904,#china is rotten to the core. #ChinaThrownOut #ChinaWillPay #chinavirus #ChinaMustPay #chinazi @ChineseEmbinUS #ChinaLiedPeopleDied https://t.co/lR01EA23kW,china ChinaThrownOut ChinaWillPay chinavirus ChinaMustPay chinazi ChinaLiedPeopleDied,en,Sun Jul 12 10:10:40 +0000 2020,383662578,Taylor,,,,"Paris, France"
1282257628316364801,#ChinaLiedPeopleDied https://t.co/DSY5CPdT1j via @SkyNewsAust #COVID19,ChinaLiedPeopleDied COVID19,und,Sun Jul 12 10:16:56 +0000 2020,973021878129274880,Make Australia Right Again,,,,The Political Right Down Under
1282257961566388224,RT @EpochTimes: A #Doctor who appeared on #NBC for weeks claiming he had the #CCPVirus—speculating he contracted it through his eyes—tested…,Doctor NBC CCPVirus,en,Sun Jul 12 10:18:15 +0000 2020,706976699154505729,stanley raquel,,,,"Stockton, CA"
1282258270388813824,"Fuck China.🖕
#IndiaFightsCorona
#China
China Virus #COVID__19 #No2IRChinaTreaty #FreeHongKong #FuckUChina #FuckChina 

https://t.co/vaFgG0e5TQ https://t.co/UAStDRWkno",IndiaFightsCorona China COVID__19 No2IRChinaTreaty FreeHongKong FuckUChina FuckChina,en,Sun Jul 12 10:19:29 +0000 2020,612436669,Hervin a.k.a Alien,,,,"Bangalore,India"
1282259510338433024,"#LocalPropaganda #NewsSourcePropaganda

POORLY written story. Confusing.

80% of all inmates at the Otero County Prison have now tested positive for coronavirus
https://t.co/OPbmBY1eYt
25 Jun 2020

#CoronaVirus #WuhanVirus #COVID19 #CCPVirus

qt-covid19-news-534 #BorderObserver",LocalPropaganda NewsSourcePropaganda CoronaVirus WuhanVirus COVID19 CCPVirus BorderObserver,en,Sun Jul 12 10:24:25 +0000 2020,865823924805914624,CoVid19 automatic statistics,,,,United States
1282260122035564544,"📍Bannon,worked as naval officer, ñ producer now CEO’Trump’sPresidential Campaign’urged G20to work together ñ bring down‘brutal, authoritarian’regime.
📍BorisJohnson deniedChinese 5G communication. 
#CCP_is_terrorist 
CoV2:BillGates predicted pandemic2015 https://t.co/aOF7CnAGsj",CCP_is_terrorist,en,Sun Jul 12 10:26:50 +0000 2020,1197498673011318786,Anné T🇺🇸,,,,CA/DC 💞
1282260197021450244,"RT @well_allan: May God bless Dr. Li-Meng Yan, a scientist from #HongKong dealing with #CoronaVirus / #CCPVirus since last December. 

EXCL…",HongKong CoronaVirus CCPVirus,en,Sun Jul 12 10:27:08 +0000 2020,49776499,Tami ⭐️⭐️⭐️🇺🇸,,,,Where ever I want to be
1282260452307656706,@globaltimesnews #China spread virus by deliberately hiding for months about the virus; keeping #world in the dark. It’s claims about no of deaths in China is lie. free press in China would have revealed the true picture. #ChinaLiedPeopleDied #ChinaLiedandPeopleDied #COVID19 #bycottmadeinchina,China world ChinaLiedPeopleDied ChinaLiedandPeopleDied COVID19 bycottmadeinchina,en,Sun Jul 12 10:28:09 +0000 2020,1050363403339014146,Abhiroop Rishi,,,,"Bengaluru, India"
1282261393710837760,"@thepointwithlx China attacked nations with its biological weapon Corona! 
China will pay the cost. 
China &amp; Xi Jinpig must be prosecuted! 
#BoycottChina
#FreeHongKong 
#ChinaMustFall",BoycottChina FreeHongKong ChinaMustFall,en,Sun Jul 12 10:31:54 +0000 2020,846670150166294528,Arnab Goswami OfficiaI,,,,Incredible India 
1282262023154413568,"Virus-Skirting U.S. Warships Set Navy Record: 23 Port Call-Free Weeks At Sea
https://t.co/nUeQPROZjq
25 Jun 2020

#QUOTE Thanks to their efforts to steer clear of the worldwide #coronavirus pandemic (..)

#WuhanVirus #COVID19 #CCPVirus

qt-covid19-news-535 by #BorderObserver",QUOTE coronavirus WuhanVirus COVID19 CCPVirus BorderObserver,en,Sun Jul 12 10:34:24 +0000 2020,865823924805914624,CoVid19 automatic statistics,,,,United States
1282262089831198725,"#CCPVirus_JOKE

All over Washington DC, Republicans are getting #COVID19

It seens the Democrats in Washington are not getting it. Why?
.
Because if they did and they lived, they'd have to thank @realDonaldTrump.
 
#CoronaVirus #WuhanVirus

qt-covid19-jokes-004 #BorderObserver",CCPVirus_JOKE COVID19 CoronaVirus WuhanVirus BorderObserver,en,Sun Jul 12 10:34:40 +0000 2020,895388295496073221,The Border Observer,,,,"El Paso, TX"
1282262627033346050,"THIRTY EIGHT new cases...,THIRTY of which are LOCAL (REVISED total: 1480): hashtags ONE-EIGHT in hashtag NINE (July 12, 2020; 18:00 HKT) #wuhancoronavirus #CHINESEvirus19 #CHINESEvirus #CHINAvirus #wuhanvirus #COVID2019 #COVID19 #COVID #HONGKONG",wuhancoronavirus CHINESEvirus19 CHINESEvirus CHINAvirus wuhanvirus COVID2019 COVID19 COVID HONGKONG,en,Sun Jul 12 10:36:48 +0000 2020,313536147,ActivistBowen,,,,Hong Kong
1282262703654879235,"THIRTY EIGHT new cases...,THIRTY of which are LOCAL (REVISED total: 1480): hashtags ONE-EIGHT in hashtag NINE (July 12, 2020; 18:30 HKT) #wuhancoronavirus #CHINESEvirus19 #CHINESEvirus #CHINAvirus #wuhanvirus #COVID2019 #COVID19 #COVID #HONGKONG",wuhancoronavirus CHINESEvirus19 CHINESEvirus CHINAvirus wuhanvirus COVID2019 COVID19 COVID HONGKONG,en,Sun Jul 12 10:37:06 +0000 2020,313536147,ActivistBowen,,,,Hong Kong
1282263286029770752,"RT @WarRoomPandemic: Scientists from the #Wuhan virus lab have 'defected' to the West, reveals Steve Bannon

#WarRoomPandemic #CCPVirus

RE…",Wuhan WarRoomPandemic CCPVirus,en,Sun Jul 12 10:39:25 +0000 2020,1196125953090449409,BannChen,,,,地球
1282263371237199872,"RT @WarRoomPandemic: Scientists from the #Wuhan virus lab have 'defected' to the West, reveals Steve Bannon

#WarRoomPandemic #CCPVirus

RE…",Wuhan WarRoomPandemic CCPVirus,en,Sun Jul 12 10:39:45 +0000 2020,41300946,Michael 🇸🇬🇭🇰🇬🇧🇺🇸🇮🇱,,,,Singapore 🇸🇬🇬🇧🇭🇰🇺🇸🇮🇱
1282264540344975361,"Severe COVID-19 can damage the brain, preliminary study finds
https://t.co/Xl5DVNHW9o
25 Jun 2020

#QUOTE A (.) study of patients hospitalised ..

published in the Lancet Psychiatry journal on Thurs ..

#CoronaVirus #WuhanVirus #CCPVirus

qt-covid19-news-536 by #BorderObserver",QUOTE CoronaVirus WuhanVirus CCPVirus BorderObserver,en,Sun Jul 12 10:44:24 +0000 2020,865823924805914624,CoVid19 automatic statistics,,,,United States
1282264969384321024,"Its funny, how China is claiming everything as it’s own except Covid-19!
#ChinaLiedPeopleDied",ChinaLiedPeopleDied,en,Sun Jul 12 10:46:06 +0000 2020,751806927424753664,Bhogar Jay,,,,"Surat, India"
1282265052121149440,RT @exist_cafe2020: The latest update on the coronavirus: 截止目前为止，全球因 #CCPVirus 的死亡人数破56万！ 病毒改变了我们每一个人的生活方式，就像七哥说的...战友们，要安全的活下来不能掉以轻心！只有干掉C…,CCPVirus,zh,Sun Jul 12 10:46:26 +0000 2020,1192043201546186752,至暗时刻🖐☝️,,,,喜马拉雅牧场
1282266339118202882,"RT @HervinakaALIEN: Fuck China.🖕
#IndiaFightsCorona
#China
China Virus #COVID__19 #No2IRChinaTreaty #FreeHongKong #FuckUChina #FuckChina…",IndiaFightsCorona China COVID__19 No2IRChinaTreaty FreeHongKong FuckUChina FuckChina,en,Sun Jul 12 10:51:33 +0000 2020,274341590,Vishal #Rai,,,,"Bengaluru, India"
1282266695701127168,@MediasetTgcom24 China is MURDERER! #CCP_is_terrorist #ChinaVirus,CCP_is_terrorist ChinaVirus,en,Sun Jul 12 10:52:58 +0000 2020,1169253196163715072,Kaka_hk,,,,Hong Kong
1282267127408324608,@AJEnglish China destroyed WHO and killed millions of people in the world. China is MURDERER #CCP_is_terrorist #ChinaVirus https://t.co/oRmCA09YPI,CCP_is_terrorist ChinaVirus,en,Sun Jul 12 10:54:41 +0000 2020,1169253196163715072,Kaka_hk,,,,Hong Kong
1282267252356571136,@BonnieGlaser China is MURDERER AND DICTATOR! #CCP_is_terrorist #ChinaVirus,CCP_is_terrorist ChinaVirus,en,Sun Jul 12 10:55:10 +0000 2020,1169253196163715072,Kaka_hk,,,,Hong Kong
1282268138080366592,"RT @OnEdgeOfWonder: Thanks, Zac Efron 🤓👍🏻

#Scamdemic #BilluminatiGates #WHO #COVID #CCPVirus #Mask #coronavirus #COVID19 https://t.co/Crmx…",Scamdemic BilluminatiGates WHO COVID CCPVirus Mask coronavirus COVID19,en,Sun Jul 12 10:58:42 +0000 2020,286574120,transcendbeing,,,,"Tasmania, Australia"
1282269052233277440,RT @EpochTimes: A #Doctor who appeared on #NBC for weeks claiming he had the #CCPVirus—speculating he contracted it through his eyes—tested…,Doctor NBC CCPVirus,en,Sun Jul 12 11:02:20 +0000 2020,2178663834,Barbara,,,,US
1282269079013748737,"#NHK  @NHKWORLD_News @okabaeri9111 @TokyoJapanF1 @Lai__chan #QArmyJapan #qnn #QAJF #WWG1WGA_WORLDWIDE #WakeUpWorld #ChinaLiedPeopleDied #CCPVirus @EpochTimes build up your immunity!   Vitamin A, C, D (sunshine), Zinc!   https://t.co/GL8JDsHhqL #nhk_news https://t.co/jCflG06i8Q",NHK QArmyJapan qnn QAJF WWG1WGA_WORLDWIDE WakeUpWorld ChinaLiedPeopleDied CCPVirus nhk_news,en,Sun Jul 12 11:02:26 +0000 2020,23834472,ochachacha2,,,,"Mission Viejo, CA"
